No.1		
X[mm]	Z[um]	
0.177300	13.968150	
0.177600	13.941544	
0.177900	13.913432	
0.178200	13.878794	
0.178500	13.834116	
0.178800	13.787932	
0.179100	13.738234	
0.179400	13.672472	
0.179700	13.611730	
0.180000	13.571068	
0.180300	13.557012	
0.180600	13.560526	
0.180900	13.541450	
0.181200	13.520366	
0.181500	13.500788	
0.181800	13.502294	
0.182100	13.519362	
0.182400	13.523880	
0.182700	13.517354	
0.183000	13.503298	
0.183300	13.477696	
0.183600	13.458118	
0.183900	13.436030	
0.184200	13.414946	
0.184500	13.401392	
0.184800	13.388842	
0.185100	13.382818	
0.185400	13.378802	
0.185700	13.371272	
0.186000	13.368260	
0.186300	13.365750	
0.186600	13.354204	
0.186900	13.337638	
0.187200	13.331614	
0.187500	13.332618	
0.187800	13.331112	
0.188100	13.334124	
0.188400	13.336634	
0.188700	13.333622	
0.189000	13.332116	
0.189300	13.330610	
0.189600	13.338140	
0.189900	13.356212	
0.190200	13.370268	
0.190500	13.366754	
0.190800	13.378802	
0.191100	13.389846	
0.191400	13.382818	
0.191700	13.359726	
0.192000	13.338140	
0.192300	13.334124	
0.192600	13.336634	
0.192900	13.330610	
0.193200	13.326594	
0.193500	13.323582	
0.193800	13.321574	
0.194100	13.316052	
0.194400	13.308020	
0.194700	13.301996	
0.195000	13.299486	
0.195300	13.300490	
0.195600	13.301494	
0.195900	13.297980	
0.196200	13.301494	
0.196500	13.299988	
0.196800	13.294968	
0.197100	13.292960	
0.197400	13.296976	
0.197700	13.302498	
0.198000	13.304004	
0.198300	13.299988	
0.198600	13.294968	
0.198900	13.289446	
0.199200	13.294968	
0.199500	13.307016	
0.199800	13.323080	
0.200100	13.351192	
0.200400	13.418460	
0.200700	13.428500	
0.201000	13.431010	
0.201300	13.437536	
0.201600	13.448078	
0.201900	13.459122	
0.202200	13.454102	
0.202500	13.447074	
0.202800	13.444062	
0.203100	13.436532	
0.203400	13.431010	
0.203700	13.433520	
0.204000	13.437034	
0.204300	13.425488	
0.204600	13.405408	
0.204900	13.399886	
0.205200	13.403902	
0.205500	13.412436	
0.205800	13.419966	
0.206100	13.421472	
0.206400	13.423480	
0.206700	13.419464	
0.207000	13.417958	
0.207300	13.414444	
0.207600	13.405910	
0.207900	13.396372	
0.208200	13.390348	
0.208500	13.385830	
0.208800	13.362236	
0.209100	13.345168	
0.209400	13.338140	
0.209700	13.343662	
0.210000	13.342658	
0.210300	13.354204	
0.210600	13.364244	
0.210900	13.351192	
0.211200	13.306514	
0.211500	13.254306	
0.211800	13.216656	
0.212100	13.180010	
0.212400	13.145874	
0.212700	13.123284	
0.213000	13.098686	
0.213300	13.072080	
0.213600	13.056518	
0.213900	13.052502	
0.214200	13.048486	
0.214500	13.046980	
0.214800	13.045976	
0.215100	13.044470	
0.215400	13.044470	
0.215700	13.042964	
0.216000	13.046478	
0.216300	13.046478	
0.216600	13.042964	
0.216900	13.041458	
0.217200	13.042462	
0.217500	13.041458	
0.217800	13.038948	
0.218100	13.035936	
0.218400	13.030414	
0.218700	13.027402	
0.219000	13.028406	
0.219300	13.027402	
0.219600	13.019370	
0.219900	13.007322	
0.220200	13.008828	
0.220500	13.010836	
0.220800	13.011840	
0.221100	13.003808	
0.221400	12.999290	
0.221700	13.008828	
0.222000	13.006318	
0.222300	12.988748	
0.222600	12.982222	
0.222900	12.991258	
0.223200	13.003808	
0.223500	12.997784	
0.223800	12.996278	
0.224100	13.012844	
0.224400	13.019872	
0.224700	13.012342	
0.225000	12.996780	
0.225300	12.981720	
0.225600	12.990756	
0.225900	12.993768	
0.226200	12.991258	
0.226500	12.988246	
0.226800	12.984230	
0.227100	12.979712	
0.227400	12.972182	
0.227700	12.964150	
0.228000	12.962142	
0.228300	12.961640	
0.228600	12.960134	
0.228900	12.955114	
0.229200	12.951600	
0.229500	12.944070	
0.229800	12.937544	
0.230100	12.934030	
0.230400	12.936038	
0.230700	12.941058	
0.231000	12.942062	
0.231300	12.937544	
0.231600	12.938548	
0.231900	12.926500	
0.232200	12.918970	
0.232500	12.916962	
0.232800	12.913950	
0.233100	12.918468	
0.233400	12.929010	
0.233700	12.924994	
0.234000	12.917464	
0.234300	12.910938	
0.234600	12.905416	
0.234900	12.899392	
0.235200	12.901902	
0.235500	12.904914	
0.235800	12.893870	
0.236100	12.885838	
0.236400	12.883328	
0.236700	12.880818	
0.237000	12.880818	
0.237300	12.873288	
0.237600	12.872284	
0.237900	12.872284	
0.238200	12.876802	
0.238500	12.884834	
0.238800	12.891360	
0.239100	12.889854	
0.239400	12.871280	
0.239700	12.862746	
0.240000	12.865256	
0.240300	12.877304	
0.240600	12.893368	
0.240900	12.904412	
0.241200	12.913950	
0.241500	12.920978	
0.241800	12.920978	
0.242100	12.921982	
0.242400	12.922484	
0.242700	12.921982	
0.243000	12.918468	
0.243300	12.914954	
0.243600	12.912444	
0.243900	12.916460	
0.244200	12.923990	
0.244500	12.921480	
0.244800	12.920978	
0.245100	12.914452	
0.245400	12.911942	
0.245700	12.916460	
0.246000	12.919472	
0.246300	12.922986	
0.246600	12.925496	
0.246900	12.922484	
0.247200	12.921982	
0.247500	12.911942	
0.247800	12.901902	
0.248100	12.897384	
0.248400	12.895878	
0.248700	12.891862	
0.249000	12.885336	
0.249300	12.849694	
0.249600	12.822084	
0.249900	12.804514	
0.250200	12.790458	
0.250500	12.794474	
0.250800	12.802004	
0.251100	12.794474	
0.251400	12.779414	
0.251700	12.772386	
0.252000	12.756824	
0.252300	12.744274	
0.252600	12.733230	
0.252900	12.725700	
0.253200	12.717668	
0.253500	12.693572	
0.253800	12.677006	
0.254100	12.663954	
0.254400	12.672990	
0.254700	12.692066	
0.255000	12.713150	
0.255300	12.712648	
0.255600	12.700600	
0.255900	12.699094	
0.256200	12.708632	
0.256500	12.723190	
0.256800	12.726704	
0.257100	12.717668	
0.257400	12.691564	
0.257700	12.682528	
0.258000	12.684536	
0.258300	12.681524	
0.258600	12.684536	
0.258900	12.688552	
0.259200	12.692568	
0.259500	12.702608	
0.259800	12.720178	
0.260100	12.725198	
0.260400	12.733732	
0.260700	12.729716	
0.261000	12.699094	
0.261300	12.677006	
0.261600	12.682528	
0.261900	12.691062	
0.262200	12.716664	
0.262500	12.721684	
0.262800	12.716664	
0.263100	12.688552	
0.263400	12.668472	
0.263700	12.635340	
0.264000	12.623292	
0.264300	12.611746	
0.264600	12.603212	
0.264900	12.586646	
0.265200	12.546988	
0.265500	12.501306	
0.265800	12.476206	
0.266100	12.470182	
0.266400	12.474198	
0.266700	12.482230	
0.267000	12.477712	
0.267300	12.470182	
0.267600	12.467672	
0.267900	12.448596	
0.268200	12.410946	
0.268500	12.372292	
0.268800	12.337152	
0.269100	12.310546	
0.269400	12.296992	
0.269700	12.288458	
0.270000	12.278920	
0.270300	12.274402	
0.270600	12.258338	
0.270900	12.221692	
0.271200	12.176010	
0.271500	12.137858	
0.271800	12.096694	
0.272100	12.059546	
0.272400	12.028924	
0.272700	12.004828	
0.273000	11.988262	
0.273300	11.958644	
0.273600	11.930030	
0.273900	11.924006	
0.274200	11.920994	
0.274500	11.914970	
0.274800	11.914970	
0.275100	11.912460	
0.275400	11.920994	
0.275700	11.930532	
0.276000	11.933042	
0.276300	11.935552	
0.276600	11.940070	
0.276900	11.945090	
0.277200	11.932038	
0.277500	11.909950	
0.277800	11.897400	
0.278100	11.884850	
0.278400	11.868284	
0.278700	11.859750	
0.279000	11.856236	
0.279300	11.852220	
0.279600	11.841176	
0.279900	11.826618	
0.280200	11.830634	
0.280500	11.855232	
0.280800	11.854228	
0.281100	11.844690	
0.281400	11.829630	
0.281700	11.808546	
0.282000	11.793988	
0.282300	11.780936	
0.282600	11.773908	
0.282900	11.739270	
0.283200	11.682042	
0.283500	11.618790	
0.283800	11.598208	
0.284100	11.584152	
0.284400	11.569594	
0.284700	11.564072	
0.285000	11.557044	
0.285300	11.535458	
0.285600	11.514374	
0.285900	11.499816	
0.286200	11.493792	
0.286500	11.504836	
0.286800	11.501322	
0.287100	11.486764	
0.287400	11.477226	
0.287700	11.465680	
0.288000	11.458652	
0.288300	11.450620	
0.288600	11.434556	
0.288900	11.404938	
0.289200	11.370802	
0.289500	11.318092	
0.289800	11.269398	
0.290100	11.223214	
0.290400	11.182050	
0.290700	11.143396	
0.291000	11.117292	
0.291300	11.096208	
0.291600	11.081650	
0.291900	11.072614	
0.292200	11.053036	
0.292500	11.022916	
0.292800	10.996310	
0.293100	10.975226	
0.293400	10.950628	
0.293700	10.926532	
0.294000	10.909464	
0.294300	10.892396	
0.294600	10.876834	
0.294900	10.864284	
0.295200	10.861774	
0.295500	10.871814	
0.295800	10.880348	
0.296100	10.881352	
0.296400	10.874826	
0.296700	10.860268	
0.297000	10.839184	
0.297300	10.804044	
0.297600	10.777438	
0.297900	10.757358	
0.298200	10.732258	
0.298500	10.717700	
0.298800	10.714688	
0.299100	10.705652	
0.299400	10.685572	
0.299700	10.687078	
0.300000	10.689588	
0.300300	10.689086	
0.300600	10.681556	
0.300900	10.657962	
0.301200	10.628344	
0.301500	10.616296	
0.301800	10.602240	
0.302100	10.593204	
0.302400	10.582160	
0.302700	10.565092	
0.303000	10.545514	
0.303300	10.521920	
0.303600	10.508366	
0.303900	10.503346	
0.304200	10.494812	
0.304500	10.477242	
0.304800	10.478748	
0.305100	10.475234	
0.305400	10.439592	
0.305700	10.399432	
0.306000	10.351240	
0.306300	10.310076	
0.306600	10.271924	
0.306900	10.249334	
0.307200	10.231764	
0.307500	10.205660	
0.307800	10.181564	
0.308100	10.159978	
0.308400	10.144918	
